codigo,nombre,precio,iva,deposito,codigo_barras,stock_min,stock
3000182,TROCAR VERSAPOT PLUS V2 5-12 MM,0.0,10,QUIROFANO(4),3000182,0.0,0.0
3000182,TROCAR VERSAPOT PLUS V2 5-12 MM,0.0,10,ADMINISTRACION,3000182,0.0,0.0
3000182,TROCAR VERSAPOT PLUS V2 5-12 MM,0.0,10,CARRO DE PARO,3000182,0.0,0.0
3000184,"TUBO ENDOTRAQUEAL NRO 2,5 C/B",13200.0,10,URGENCIAS(2),8400000003063,0.0,0.0
3000184,"TUBO ENDOTRAQUEAL NRO 2,5 C/B",13200.0,10,INTERNADO(3),8400000003063,0.0,0.0
3000184,"TUBO ENDOTRAQUEAL NRO 2,5 C/B",13200.0,10,QUIROFANO(4),8400000003063,0.0,0.0
3000185,"TUBO ENDOTRAQUEAL NRO 2,5 S/B",14600.0,10,URGENCIAS(2),8400000001441,0.0,0.0
3000185,"TUBO ENDOTRAQUEAL NRO 2,5 S/B",14600.0,10,INTERNADO(3),8400000001441,0.0,0.0
3000185,"TUBO ENDOTRAQUEAL NRO 2,5 S/B",14600.0,10,QUIROFANO(4),8400000001441,0.0,0.0
3000186,"TUBO ENDOTRAQUEAL NRO 3,0 C/B",13200.0,10,URGENCIAS(2),8400000001342,0.0,0.0
3000186,"TUBO ENDOTRAQUEAL NRO 3,0 C/B",13200.0,10,INTERNADO(3),8400000001342,0.0,0.0
3000186,"TUBO ENDOTRAQUEAL NRO 3,0 C/B",13200.0,10,QUIROFANO(4),8400000001342,0.0,0.0
3000187,"TUBO ENDOTRAQUEAL NRO 4,0 C/B",18500.0,10,URGENCIAS(2),8400000001373,0.0,1.0
3000187,"TUBO ENDOTRAQUEAL NRO 4,0 C/B",18500.0,10,INTERNADO(3),8400000001373,0.0,0.0
3000187,"TUBO ENDOTRAQUEAL NRO 4,0 C/B",18500.0,10,QUIROFANO(4),8400000001373,0.0,0.0
3000188,"TUBO ENDOTRAQUEAL NRO 4,0 S/B",15000.0,10,URGENCIAS(2),8400000001366,0.0,0.0
3000188,"TUBO ENDOTRAQUEAL NRO 4,0 S/B",15000.0,10,INTERNADO(3),8400000001366,0.0,0.0
3000188,"TUBO ENDOTRAQUEAL NRO 4,0 S/B",15000.0,10,QUIROFANO(4),8400000001366,0.0,0.0
3000189,"TUBO ENDOTRAQUEAL NRO 4,5 C/B",18000.0,10,URGENCIAS(2),8400000004183,0.0,0.0
3000189,"TUBO ENDOTRAQUEAL NRO 4,5 C/B",18000.0,10,INTERNADO(3),8400000004183,0.0,0.0
3000189,"TUBO ENDOTRAQUEAL NRO 4,5 C/B",18000.0,10,QUIROFANO(4),8400000004183,0.0,0.0
3000190,"TUBO ENDOTRAQUEAL NRO 4,5 S/B",15000.0,10,URGENCIAS(2),8400000003070,0.0,0.0
3000190,"TUBO ENDOTRAQUEAL NRO 4,5 S/B",15000.0,10,INTERNADO(3),8400000003070,0.0,0.0
3000190,"TUBO ENDOTRAQUEAL NRO 4,5 S/B",15000.0,10,QUIROFANO(4),8400000003070,0.0,0.0
3000191,"TUBO ENDOTRAQUEAL NRO 5,0 C/B",13200.0,10,URGENCIAS(2),8400000001380,0.0,0.0
3000191,"TUBO ENDOTRAQUEAL NRO 5,0 C/B",13200.0,10,INTERNADO(3),8400000001380,0.0,0.0
3000191,"TUBO ENDOTRAQUEAL NRO 5,0 C/B",13200.0,10,QUIROFANO(4),8400000001380,0.0,0.0
3000192,"TUBO ENDOTRAQUEAL NRO 5,0 S/B",14600.0,10,URGENCIAS(2),8400000001397,0.0,0.0
3000192,"TUBO ENDOTRAQUEAL NRO 5,0 S/B",14600.0,10,INTERNADO(3),8400000001397,0.0,0.0
3000192,"TUBO ENDOTRAQUEAL NRO 5,0 S/B",14600.0,10,QUIROFANO(4),8400000001397,0.0,0.0
3000193,"TUBO ENDOTRAQUEAL NRO 5,5 C/B",13200.0,10,URGENCIAS(2),8400000003087,0.0,0.0
3000193,"TUBO ENDOTRAQUEAL NRO 5,5 C/B",13200.0,10,INTERNADO(3),8400000003087,0.0,0.0
3000193,"TUBO ENDOTRAQUEAL NRO 5,5 C/B",13200.0,10,QUIROFANO(4),8400000003087,0.0,0.0
3000194,"TUBO ENDOTRAQUEAL NRO 6,0 C/B",18500.0,10,URGENCIAS(2),8400000005630,0.0,2.0
3000194,"TUBO ENDOTRAQUEAL NRO 6,0 C/B",18500.0,10,INTERNADO(3),8400000005630,0.0,0.0
3000194,"TUBO ENDOTRAQUEAL NRO 6,0 C/B",18500.0,10,QUIROFANO(4),8400000005630,0.0,0.0
3000195,"TUBO ENDOTRAQUEAL NRO 6,5 C/B MB",18500.0,10,URGENCIAS(2),8400000001403,0.0,0.0
3000195,"TUBO ENDOTRAQUEAL NRO 6,5 C/B MB",18500.0,10,INTERNADO(3),8400000001403,0.0,0.0
3000195,"TUBO ENDOTRAQUEAL NRO 6,5 C/B MB",18500.0,10,QUIROFANO(4),8400000001403,0.0,0.0
3000196,TUBO ENDOTRAQUEAL NRO 28/7MM,0.0,10,URGENCIAS(2),8400000001410,0.0,0.0
3000196,TUBO ENDOTRAQUEAL NRO 28/7MM,0.0,10,INTERNADO(3),8400000001410,0.0,0.0
3000196,TUBO ENDOTRAQUEAL NRO 28/7MM,0.0,10,QUIROFANO(4),8400000001410,0.0,0.0
3000197,"TUBO ENDOTRAQUEAL NRO 7,5 C/B",18500.0,10,URGENCIAS(2),8400000001427,0.0,0.0
3000197,"TUBO ENDOTRAQUEAL NRO 7,5 C/B",18500.0,10,INTERNADO(3),8400000001427,0.0,0.0
3000197,"TUBO ENDOTRAQUEAL NRO 7,5 C/B",18500.0,10,QUIROFANO(4),8400000001427,0.0,0.0
3000198,"TUBO ENDOTRAQUEAL NRO 8,0 C/B",18500.0,10,URGENCIAS(2),8400000003025,0.0,2.0
3000198,"TUBO ENDOTRAQUEAL NRO 8,0 C/B",18500.0,10,INTERNADO(3),8400000003025,0.0,0.0
3000198,"TUBO ENDOTRAQUEAL NRO 8,0 C/B",18500.0,10,QUIROFANO(4),8400000003025,0.0,0.0
3000199,"TUBO ENDOTRAQUEAL NRO 8,5 C/B",18000.0,10,URGENCIAS(2),8400000001434,0.0,0.0
3000199,"TUBO ENDOTRAQUEAL NRO 8,5 C/B",18000.0,10,INTERNADO(3),8400000001434,0.0,0.0
3000199,"TUBO ENDOTRAQUEAL NRO 8,5 C/B",18000.0,10,QUIROFANO(4),8400000001434,0.0,0.0
3000200,DESC.,0.0,10,URGENCIAS(2),8400000001304,0.0,0.0
3000200,DESC.,0.0,10,INTERNADO(3),8400000001304,0.0,0.0
3000200,DESC.,0.0,10,QUIROFANO(4),8400000001304,0.0,0.0
3000201,URIPEN FR4 P X 2 UNIDADES,0.0,10,URGENCIAS(2),7898903210021,0.0,0.0
3000201,URIPEN FR4 P X 2 UNIDADES,0.0,10,INTERNADO(3),7898903210021,0.0,0.0
3000201,URIPEN FR4 P X 2 UNIDADES,0.0,10,QUIROFANO(4),7898903210021,0.0,0.0
3000202,URIPEN FR5 M X 2 UNIDADES,0.0,10,URGENCIAS(2),7898903210038,0.0,0.0
3000202,URIPEN FR5 M X 2 UNIDADES,0.0,10,INTERNADO(3),7898903210038,0.0,0.0
3000202,URIPEN FR5 M X 2 UNIDADES,0.0,10,QUIROFANO(4),7898903210038,0.0,0.0
3000203,URIPEN FR6 G X 2 UNIDADES,0.0,10,URGENCIAS(2),7898903210045,0.0,0.0
3000203,URIPEN FR6 G X 2 UNIDADES,0.0,10,INTERNADO(3),7898903210045,0.0,0.0
3000203,URIPEN FR6 G X 2 UNIDADES,0.0,10,QUIROFANO(4),7898903210045,0.0,0.0
3000204,VALVULA P/ FONACION COVIDIEN,0.0,10,URGENCIAS(2),140884522005,0.0,0.0
3000204,VALVULA P/ FONACION COVIDIEN,0.0,10,INTERNADO(3),140884522005,0.0,0.0
3000204,VALVULA P/ FONACION COVIDIEN,0.0,10,QUIROFANO(4),140884522005,0.0,0.0
3000204,VALVULA P/ FONACION COVIDIEN,0.0,10,ADMINISTRACION,140884522005,0.0,0.0
3000204,VALVULA P/ FONACION COVIDIEN,0.0,10,CARRO DE PARO,140884522005,0.0,0.0
3000205,VICRYL 1 ETHICON,0.0,10,URGENCIAS(2),8400000002042,0.0,0.0
3000205,VICRYL 1 ETHICON,0.0,10,INTERNADO(3),8400000002042,0.0,0.0
3000205,VICRYL 1 ETHICON,0.0,10,QUIROFANO(4),8400000002042,0.0,0.0
3000206,HUMIFICADOR (PROTEC),0.0,10,URGENCIAS(2),6970349770435,0.0,5.0
3000206,HUMIFICADOR (PROTEC),0.0,10,INTERNADO(3),6970349770435,0.0,0.0
3000206,HUMIFICADOR (PROTEC),0.0,10,QUIROFANO(4),6970349770435,0.0,0.0
3000207,AGUJA P/ LANTUS 4MM BD X UNI (MICROFINE),0.0,0,FARMACIA INTERNA(1),3000207,0.0,0.0
3000207,AGUJA P/ LANTUS 4MM BD X UNI (MICROFINE),0.0,0,URGENCIAS(2),3000207,0.0,0.0
3000207,AGUJA P/ LANTUS 4MM BD X UNI (MICROFINE),0.0,0,INTERNADO(3),3000207,0.0,0.0
3000207,AGUJA P/ LANTUS 4MM BD X UNI (MICROFINE),0.0,0,QUIROFANO(4),3000207,0.0,0.0
3000207,AGUJA P/ LANTUS 4MM BD X UNI (MICROFINE),0.0,0,ADMINISTRACION,3000207,0.0,0.0
3000207,AGUJA P/ LANTUS 4MM BD X UNI (MICROFINE),0.0,0,CARRO DE PARO,3000207,0.0,0.0
3000208,CODEFREE TIRA X 50 (PRUEBA DE GLUCOSA) CODEFREE,100000.0,0,URGENCIAS(2),8400000050326,0.0,0.0
3000208,CODEFREE TIRA X 50 (PRUEBA DE GLUCOSA) CODEFREE,100000.0,0,INTERNADO(3),8400000050326,0.0,0.0
3000208,CODEFREE TIRA X 50 (PRUEBA DE GLUCOSA) CODEFREE,100000.0,0,QUIROFANO(4),8400000050326,0.0,0.0
3000209,AGUJA 18G 1 1/2 (ROSA) X UNIDAD,1000.0,10,FARMACIA INTERNA(1),3000209,0.0,62.0
3000209,AGUJA 18G 1 1/2 (ROSA) X UNIDAD,1000.0,10,URGENCIAS(2),3000209,0.0,33.0
3000209,AGUJA 18G 1 1/2 (ROSA) X UNIDAD,1000.0,10,INTERNADO(3),3000209,0.0,0.0
3000209,AGUJA 18G 1 1/2 (ROSA) X UNIDAD,1000.0,10,QUIROFANO(4),3000209,0.0,0.0
3000209,AGUJA 18G 1 1/2 (ROSA) X UNIDAD,1000.0,10,ADMINISTRACION,3000209,0.0,0.0
3000209,AGUJA 18G 1 1/2 (ROSA) X UNIDAD,1000.0,10,CARRO DE PARO,3000209,0.0,0.0
3000210,AGUJA 21G (CORTA - VERDE) URGENCIAS,0.0,10,FARMACIA INTERNA(1),3000210,0.0,0.0
3000210,AGUJA 21G (CORTA - VERDE) URGENCIAS,0.0,10,URGENCIAS(2),3000210,0.0,0.0
3000210,AGUJA 21G (CORTA - VERDE) URGENCIAS,0.0,10,INTERNADO(3),3000210,0.0,0.0
3000210,AGUJA 21G (CORTA - VERDE) URGENCIAS,0.0,10,QUIROFANO(4),3000210,0.0,0.0
3000210,AGUJA 21G (CORTA - VERDE) URGENCIAS,0.0,10,ADMINISTRACION,3000210,0.0,0.0
3000210,AGUJA 21G (CORTA - VERDE) URGENCIAS,0.0,10,CARRO DE PARO,3000210,0.0,0.0
3000211,AGUJA 27G (INSULINA-GRIS),0.0,10,FARMACIA INTERNA(1),3000211,0.0,0.0
3000211,AGUJA 27G (INSULINA-GRIS),0.0,10,URGENCIAS(2),3000211,0.0,0.0
3000211,AGUJA 27G (INSULINA-GRIS),0.0,10,INTERNADO(3),3000211,0.0,0.0
3000211,AGUJA 27G (INSULINA-GRIS),0.0,10,QUIROFANO(4),3000211,0.0,0.0
3000211,AGUJA 27G (INSULINA-GRIS),0.0,10,ADMINISTRACION,3000211,0.0,0.0
3000211,AGUJA 27G (INSULINA-GRIS),0.0,10,CARRO DE PARO,3000211,0.0,0.0
3000212,AGUJA 30G (AMARILLO),0.0,10,FARMACIA INTERNA(1),3000212,0.0,0.0
3000212,AGUJA 30G (AMARILLO),0.0,10,URGENCIAS(2),3000212,0.0,0.0
3000212,AGUJA 30G (AMARILLO),0.0,10,INTERNADO(3),3000212,0.0,0.0
3000212,AGUJA 30G (AMARILLO),0.0,10,QUIROFANO(4),3000212,0.0,0.0
3000212,AGUJA 30G (AMARILLO),0.0,10,ADMINISTRACION,3000212,0.0,0.0
3000212,AGUJA 30G (AMARILLO),0.0,10,CARRO DE PARO,3000212,0.0,0.0
3000213,AGUJA BARDPORT SET 1PULG X 20 (CATETER HUBER),0.0,10,FARMACIA INTERNA(1),3000213,0.0,0.0
3000213,AGUJA BARDPORT SET 1PULG X 20 (CATETER HUBER),0.0,10,URGENCIAS(2),3000213,0.0,0.0
3000213,AGUJA BARDPORT SET 1PULG X 20 (CATETER HUBER),0.0,10,INTERNADO(3),3000213,0.0,0.0
3000213,AGUJA BARDPORT SET 1PULG X 20 (CATETER HUBER),0.0,10,QUIROFANO(4),3000213,0.0,0.0
3000213,AGUJA BARDPORT SET 1PULG X 20 (CATETER HUBER),0.0,10,ADMINISTRACION,3000213,0.0,0.0
3000213,AGUJA BARDPORT SET 1PULG X 20 (CATETER HUBER),0.0,10,CARRO DE PARO,3000213,0.0,0.0
3000214,AGUJA DE BLOQUEO 100MM,370000.0,10,FARMACIA INTERNA(1),3000214,0.0,1.0
3000214,AGUJA DE BLOQUEO 100MM,370000.0,10,URGENCIAS(2),3000214,0.0,0.0
3000214,AGUJA DE BLOQUEO 100MM,370000.0,10,INTERNADO(3),3000214,0.0,0.0
3000214,AGUJA DE BLOQUEO 100MM,370000.0,10,QUIROFANO(4),3000214,0.0,0.0
3000214,AGUJA DE BLOQUEO 100MM,370000.0,10,ADMINISTRACION,3000214,0.0,0.0
3000214,AGUJA DE BLOQUEO 100MM,370000.0,10,CARRO DE PARO,3000214,0.0,0.0
3000215,AGUJA P/ LOCALIZACION MAMARIA HS 20G,0.0,10,FARMACIA INTERNA(1),3000215,0.0,0.0
3000215,AGUJA P/ LOCALIZACION MAMARIA HS 20G,0.0,10,URGENCIAS(2),3000215,0.0,0.0
3000215,AGUJA P/ LOCALIZACION MAMARIA HS 20G,0.0,10,INTERNADO(3),3000215,0.0,0.0
3000215,AGUJA P/ LOCALIZACION MAMARIA HS 20G,0.0,10,QUIROFANO(4),3000215,0.0,0.0
3000215,AGUJA P/ LOCALIZACION MAMARIA HS 20G,0.0,10,ADMINISTRACION,3000215,0.0,0.0
3000215,AGUJA P/ LOCALIZACION MAMARIA HS 20G,0.0,10,CARRO DE PARO,3000215,0.0,0.0
3000216,AGUJA P/ PUNCION LUMBAR 19G,0.0,10,FARMACIA INTERNA(1),3000216,0.0,0.0
3000216,AGUJA P/ PUNCION LUMBAR 19G,0.0,10,URGENCIAS(2),3000216,0.0,0.0
3000216,AGUJA P/ PUNCION LUMBAR 19G,0.0,10,INTERNADO(3),3000216,0.0,0.0
3000216,AGUJA P/ PUNCION LUMBAR 19G,0.0,10,QUIROFANO(4),3000216,0.0,0.0
3000216,AGUJA P/ PUNCION LUMBAR 19G,0.0,10,ADMINISTRACION,3000216,0.0,0.0
3000216,AGUJA P/ PUNCION LUMBAR 19G,0.0,10,CARRO DE PARO,3000216,0.0,0.0
3000217,AGUJA P/ PUNCION LUMBAR 20G,0.0,10,FARMACIA INTERNA(1),3000217,0.0,0.0
3000217,AGUJA P/ PUNCION LUMBAR 20G,0.0,10,URGENCIAS(2),3000217,0.0,0.0
3000217,AGUJA P/ PUNCION LUMBAR 20G,0.0,10,INTERNADO(3),3000217,0.0,0.0
3000217,AGUJA P/ PUNCION LUMBAR 20G,0.0,10,QUIROFANO(4),3000217,0.0,0.0
3000217,AGUJA P/ PUNCION LUMBAR 20G,0.0,10,ADMINISTRACION,3000217,0.0,0.0
3000217,AGUJA P/ PUNCION LUMBAR 20G,0.0,10,CARRO DE PARO,3000217,0.0,0.0
3000218,AGUJA P/ RAQUIDEA PUNTA LANCET ADULTO 90MM,30000.0,10,FARMACIA INTERNA(1),3000218,0.0,16.0
3000218,AGUJA P/ RAQUIDEA PUNTA LANCET ADULTO 90MM,30000.0,10,URGENCIAS(2),3000218,0.0,0.0
3000218,AGUJA P/ RAQUIDEA PUNTA LANCET ADULTO 90MM,30000.0,10,INTERNADO(3),3000218,0.0,0.0
3000218,AGUJA P/ RAQUIDEA PUNTA LANCET ADULTO 90MM,30000.0,10,QUIROFANO(4),3000218,0.0,0.0
3000218,AGUJA P/ RAQUIDEA PUNTA LANCET ADULTO 90MM,30000.0,10,ADMINISTRACION,3000218,0.0,0.0
3000218,AGUJA P/ RAQUIDEA PUNTA LANCET ADULTO 90MM,30000.0,10,CARRO DE PARO,3000218,0.0,0.0
3000219,AGUJA P/ RAQUIDEA PUNTA LANCET P/OBESO 120MM,35500.0,10,FARMACIA INTERNA(1),3000219,0.0,25.0
3000219,AGUJA P/ RAQUIDEA PUNTA LANCET P/OBESO 120MM,35500.0,10,URGENCIAS(2),3000219,0.0,0.0
3000219,AGUJA P/ RAQUIDEA PUNTA LANCET P/OBESO 120MM,35500.0,10,INTERNADO(3),3000219,0.0,0.0
3000219,AGUJA P/ RAQUIDEA PUNTA LANCET P/OBESO 120MM,35500.0,10,QUIROFANO(4),3000219,0.0,0.0
3000219,AGUJA P/ RAQUIDEA PUNTA LANCET P/OBESO 120MM,35500.0,10,ADMINISTRACION,3000219,0.0,0.0
3000219,AGUJA P/ RAQUIDEA PUNTA LANCET P/OBESO 120MM,35500.0,10,CARRO DE PARO,3000219,0.0,0.0
3000220,AGUJA P/RAQUIDEA PUNTA LANCET 25 G PEDIATRICO,0.0,10,FARMACIA INTERNA(1),3000220,0.0,0.0
3000220,AGUJA P/RAQUIDEA PUNTA LANCET 25 G PEDIATRICO,0.0,10,URGENCIAS(2),3000220,0.0,0.0
3000220,AGUJA P/RAQUIDEA PUNTA LANCET 25 G PEDIATRICO,0.0,10,INTERNADO(3),3000220,0.0,0.0
3000220,AGUJA P/RAQUIDEA PUNTA LANCET 25 G PEDIATRICO,0.0,10,QUIROFANO(4),3000220,0.0,0.0
3000220,AGUJA P/RAQUIDEA PUNTA LANCET 25 G PEDIATRICO,0.0,10,ADMINISTRACION,3000220,0.0,0.0
3000220,AGUJA P/RAQUIDEA PUNTA LANCET 25 G PEDIATRICO,0.0,10,CARRO DE PARO,3000220,0.0,0.0
3000222,AGUJA DE BLOQUEO 80MM,355000.0,10,FARMACIA INTERNA(1),3000222,0.0,1.0
3000222,AGUJA DE BLOQUEO 80MM,355000.0,10,URGENCIAS(2),3000222,0.0,0.0
3000222,AGUJA DE BLOQUEO 80MM,355000.0,10,INTERNADO(3),3000222,0.0,0.0
3000222,AGUJA DE BLOQUEO 80MM,355000.0,10,QUIROFANO(4),3000222,0.0,0.0
3000222,AGUJA DE BLOQUEO 80MM,355000.0,10,ADMINISTRACION,3000222,0.0,0.0
3000222,AGUJA DE BLOQUEO 80MM,355000.0,10,CARRO DE PARO,3000222,0.0,0.0
3000223,AGUJAS ECOGENICAS 21GX100MM SONOPLEX,0.0,10,FARMACIA INTERNA(1),3000223,0.0,0.0
3000223,AGUJAS ECOGENICAS 21GX100MM SONOPLEX,0.0,10,URGENCIAS(2),3000223,0.0,0.0
3000223,AGUJAS ECOGENICAS 21GX100MM SONOPLEX,0.0,10,INTERNADO(3),3000223,0.0,0.0
3000223,AGUJAS ECOGENICAS 21GX100MM SONOPLEX,0.0,10,QUIROFANO(4),3000223,0.0,0.0
3000223,AGUJAS ECOGENICAS 21GX100MM SONOPLEX,0.0,10,ADMINISTRACION,3000223,0.0,0.0
3000223,AGUJAS ECOGENICAS 21GX100MM SONOPLEX,0.0,10,CARRO DE PARO,3000223,0.0,0.0
3000224,AGUJAS ECOGENICAS 22GX50MM SONOPLEX,0.0,10,FARMACIA INTERNA(1),3000224,0.0,0.0
3000224,AGUJAS ECOGENICAS 22GX50MM SONOPLEX,0.0,10,URGENCIAS(2),3000224,0.0,0.0
3000224,AGUJAS ECOGENICAS 22GX50MM SONOPLEX,0.0,10,INTERNADO(3),3000224,0.0,0.0
3000224,AGUJAS ECOGENICAS 22GX50MM SONOPLEX,0.0,10,QUIROFANO(4),3000224,0.0,0.0
3000224,AGUJAS ECOGENICAS 22GX50MM SONOPLEX,0.0,10,ADMINISTRACION,3000224,0.0,0.0
3000224,AGUJAS ECOGENICAS 22GX50MM SONOPLEX,0.0,10,CARRO DE PARO,3000224,0.0,0.0
3000225,BAJA LENGUA X 100 UN,14700.0,10,FARMACIA INTERNA(1),3000225,0.0,2.0
3000225,BAJA LENGUA X 100 UN,14700.0,10,URGENCIAS(2),3000225,0.0,0.0
3000225,BAJA LENGUA X 100 UN,14700.0,10,INTERNADO(3),3000225,0.0,0.0
3000225,BAJA LENGUA X 100 UN,14700.0,10,QUIROFANO(4),3000225,0.0,0.0
3000225,BAJA LENGUA X 100 UN,14700.0,10,ADMINISTRACION,3000225,0.0,0.0
3000225,BAJA LENGUA X 100 UN,14700.0,10,CARRO DE PARO,3000225,0.0,0.0
3000226,BAÑO FACIL X,16.0,0,10 FARMACIA INTERNA(1),3000226,0.0,0.0
3000226,BAÑO FACIL X,16.0,0,10 URGENCIAS(2),3000226,0.0,0.0
3000226,BAÑO FACIL X,16.0,0,10 INTERNADO(3),3000226,0.0,0.0
3000226,BAÑO FACIL X,16.0,0,10 QUIROFANO(4),3000226,0.0,0.0
3000226,BAÑO FACIL X,16.0,0,10 ADMINISTRACION,3000226,0.0,0.0
3000226,BAÑO FACIL X,16.0,0,10 CARRO DE PARO,3000226,0.0,0.0
3000227,BIONECTOR (AMARILLO),0.0,10,FARMACIA INTERNA(1),3000227,0.0,0.0
3000227,BIONECTOR (AMARILLO),0.0,10,URGENCIAS(2),3000227,0.0,0.0
3000227,BIONECTOR (AMARILLO),0.0,10,INTERNADO(3),3000227,0.0,0.0
3000227,BIONECTOR (AMARILLO),0.0,10,QUIROFANO(4),3000227,0.0,0.0
3000227,BIONECTOR (AMARILLO),0.0,10,ADMINISTRACION,3000227,0.0,0.0
3000227,BIONECTOR (AMARILLO),0.0,10,CARRO DE PARO,3000227,0.0,0.0
3000228,BIOSYN 3-0 19MM - 3/8 X 75 CM (MONOCRYL),0.0,10,FARMACIA INTERNA(1),3000228,0.0,0.0
3000228,BIOSYN 3-0 19MM - 3/8 X 75 CM (MONOCRYL),0.0,10,URGENCIAS(2),3000228,0.0,0.0
3000228,BIOSYN 3-0 19MM - 3/8 X 75 CM (MONOCRYL),0.0,10,INTERNADO(3),3000228,0.0,0.0
3000228,BIOSYN 3-0 19MM - 3/8 X 75 CM (MONOCRYL),0.0,10,QUIROFANO(4),3000228,0.0,0.0
3000228,BIOSYN 3-0 19MM - 3/8 X 75 CM (MONOCRYL),0.0,10,ADMINISTRACION,3000228,0.0,0.0
3000228,BIOSYN 3-0 19MM - 3/8 X 75 CM (MONOCRYL),0.0,10,CARRO DE PARO,3000228,0.0,0.0
3000229,BIOSYN 4-0 19MM - 3/8 X 45 CM (MONOCRYL),0.0,10,FARMACIA INTERNA(1),3000229,0.0,0.0
3000229,BIOSYN 4-0 19MM - 3/8 X 45 CM (MONOCRYL),0.0,10,URGENCIAS(2),3000229,0.0,0.0
3000229,BIOSYN 4-0 19MM - 3/8 X 45 CM (MONOCRYL),0.0,10,INTERNADO(3),3000229,0.0,0.0
3000229,BIOSYN 4-0 19MM - 3/8 X 45 CM (MONOCRYL),0.0,10,QUIROFANO(4),3000229,0.0,0.0
3000229,BIOSYN 4-0 19MM - 3/8 X 45 CM (MONOCRYL),0.0,10,ADMINISTRACION,3000229,0.0,0.0
3000229,BIOSYN 4-0 19MM - 3/8 X 45 CM (MONOCRYL),0.0,10,CARRO DE PARO,3000229,0.0,0.0
3000230,MONOGLYDE 5/0 19MM 70CM (MONOCRYL),71000.0,10,FARMACIA INTERNA(1),3000230,0.0,7.0
3000230,MONOGLYDE 5/0 19MM 70CM (MONOCRYL),71000.0,10,URGENCIAS(2),3000230,0.0,0.0
3000230,MONOGLYDE 5/0 19MM 70CM (MONOCRYL),71000.0,10,INTERNADO(3),3000230,0.0,0.0
3000230,MONOGLYDE 5/0 19MM 70CM (MONOCRYL),71000.0,10,QUIROFANO(4),3000230,0.0,0.0
3000230,MONOGLYDE 5/0 19MM 70CM (MONOCRYL),71000.0,10,ADMINISTRACION,3000230,0.0,0.0
3000230,MONOGLYDE 5/0 19MM 70CM (MONOCRYL),71000.0,10,CARRO DE PARO,3000230,0.0,0.0
3000231,BOLSA AZUL DESCARTABLE X 2 LITROS,0.0,10,FARMACIA INTERNA(1),3000231,0.0,0.0
3000231,BOLSA AZUL DESCARTABLE X 2 LITROS,0.0,10,URGENCIAS(2),3000231,0.0,0.0
3000231,BOLSA AZUL DESCARTABLE X 2 LITROS,0.0,10,INTERNADO(3),3000231,0.0,0.0
3000231,BOLSA AZUL DESCARTABLE X 2 LITROS,0.0,10,QUIROFANO(4),3000231,0.0,0.0
3000231,BOLSA AZUL DESCARTABLE X 2 LITROS,0.0,10,ADMINISTRACION,3000231,0.0,0.0
3000231,BOLSA AZUL DESCARTABLE X 2 LITROS,0.0,10,CARRO DE PARO,3000231,0.0,0.0
3000232,BOLSA BLANCA DESCARTABLE X 2 LITROS,0.0,10,FARMACIA INTERNA(1),3000232,0.0,0.0
3000232,BOLSA BLANCA DESCARTABLE X 2 LITROS,0.0,10,URGENCIAS(2),3000232,0.0,0.0
3000232,BOLSA BLANCA DESCARTABLE X 2 LITROS,0.0,10,INTERNADO(3),3000232,0.0,0.0
3000232,BOLSA BLANCA DESCARTABLE X 2 LITROS,0.0,10,QUIROFANO(4),3000232,0.0,0.0
3000232,BOLSA BLANCA DESCARTABLE X 2 LITROS,0.0,10,ADMINISTRACION,3000232,0.0,0.0
3000232,BOLSA BLANCA DESCARTABLE X 2 LITROS,0.0,10,CARRO DE PARO,3000232,0.0,0.0
3000233,BOLSA DE EXTRACCION DE SANGRE DOBLE,92500.0,10,FARMACIA INTERNA(1),3000233,0.0,6.0
3000233,BOLSA DE EXTRACCION DE SANGRE DOBLE,92500.0,10,URGENCIAS(2),3000233,0.0,0.0
3000233,BOLSA DE EXTRACCION DE SANGRE DOBLE,92500.0,10,INTERNADO(3),3000233,0.0,0.0
3000233,BOLSA DE EXTRACCION DE SANGRE DOBLE,92500.0,10,QUIROFANO(4),3000233,0.0,0.0
3000233,BOLSA DE EXTRACCION DE SANGRE DOBLE,92500.0,10,ADMINISTRACION,3000233,0.0,0.0
3000233,BOLSA DE EXTRACCION DE SANGRE DOBLE,92500.0,10,CARRO DE PARO,3000233,0.0,0.0
3000234,BOLSA MORTUORIA,164000.0,10,FARMACIA INTERNA(1),3000234,0.0,1.0
3000234,BOLSA MORTUORIA,164000.0,10,URGENCIAS(2),3000234,0.0,0.0
3000234,BOLSA MORTUORIA,164000.0,10,INTERNADO(3),3000234,0.0,0.0
3000234,BOLSA MORTUORIA,164000.0,10,QUIROFANO(4),3000234,0.0,0.0
3000234,BOLSA MORTUORIA,164000.0,10,ADMINISTRACION,3000234,0.0,0.0
3000234,BOLSA MORTUORIA,164000.0,10,CARRO DE PARO,3000234,0.0,0.0
3000235,BOLSA P/ COLOSTOMIA 50MM B BRAUN (621250A),0.0,10,FARMACIA INTERNA(1),3000235,0.0,0.0
3000235,BOLSA P/ COLOSTOMIA 50MM B BRAUN (621250A),0.0,10,URGENCIAS(2),3000235,0.0,0.0
3000235,BOLSA P/ COLOSTOMIA 50MM B BRAUN (621250A),0.0,10,INTERNADO(3),3000235,0.0,0.0
